Th,Tc,Tw,Th_in,Tc_in
323.71182881951006,319.3890641101553,320.9140858513635,359.4455986205932,299.7533345278693
323.9804948703782,319.48614875358635,321.09337158667836,359.4455986205932,299.7533345278693
324.15082574533363,319.6457557335771,321.26731888367283,359.4455986205932,299.7533345278693
324.30595912149386,319.80083286474724,321.4312707418153,359.4455986205932,299.7533345278693
325.12763241708603,320.6256863917132,321.8214126674194,367.15449961287936,307.81583191830305
325.57777021136525,321.0737514675518,322.27950903903474,367.15449961287936,307.81583191830305
323.151931164201,319.50595049042073,321.86070500522777,333.7456042476817,285.5979641482402
322.3744992690105,318.7989467153609,321.13600173745743,333.7456042476817,285.5979641482402
321.7135399563007,318.1409675017264,320.4407515446583,333.7456042476817,285.5979641482402
322.4080952160296,319.5053093127507,320.3462053494745,347.9754487404717,310.24009232159864
322.54571839208256,319.6803581206806,320.4707568380096,347.9754487404717,310.24009232159864
322.66352725094947,319.80084158109895,320.5952531959598,347.9754487404717,310.24009232159864
322.77445211312255,319.9122572505168,320.71275085281303,347.9754487404717,310.24009232159864
322.8790279700376,320.01720429071145,320.8234924296129,347.9754487404717,310.24009232159864
322.97761429740575,320.11613510366516,320.92788882293286,347.9754487404717,310.24009232159864
323.0705526699428,320.20939789196956,321.0263042357761,347.9754487404717,310.24009232159864
323.1581664942021,320.2973175249574,321.1190813033359,347.9754487404717,310.24009232159864
323.2407614931176,320.38020081350084,321.20654377627903,347.9754487404717,310.24009232159864
323.31862685463256,320.45833795623275,321.28899788561415,347.9754487404717,310.24009232159864
323.39203349750215,320.53200081760485,321.3667305158764,347.9754487404717,310.24009232159864
323.34514075360704,318.6726269503561,321.1176924061423,348.7516187800874,284.5061730331509
323.0466891386249,318.25341674729043,320.76461381625415,348.7516187800874,284.5061730331509
322.73238619257376,317.93037924590647,320.42853916635653,348.7516187800874,284.5061730331509
322.4334262220291,317.6299745014,320.11175969387943,348.7516187800874,284.5061730331509
322.1514683991326,317.347013318698,319.8131754588164,348.7516187800874,284.5061730331509
321.8856593644997,317.0802754821713,319.53170127046724,348.7516187800874,284.5061730331509
322.0560440826793,318.39104797185024,319.59038348135755,352.23762357241475,304.85157436269054
322.2096721429795,318.6188203803532,319.76656284228494,352.23762357241475,304.85157436269054
322.36840054759244,318.7830352536592,319.93634762828015,352.23762357241475,304.85157436269054
323.3294596989868,317.7914241622462,320.07430872438124,363.7541279673718,288.2355885586379
323.5119278646292,317.8402413751368,320.2017088531954,363.7541279673718,288.2355885586379
323.6303209424201,317.95031139625354,320.3226024674432,363.7541279673718,288.2355885586379
323.73801427622845,318.05795685119006,320.43641862116533,363.7541279673718,288.2355885586379
321.92196017652134,317.66911526141234,320.0990886087886,340.1969462936442,284.6108371987075
321.3762384844545,317.2270674970513,319.6059496771609,340.1969462936442,284.6108371987075
319.7499626392702,317.2023769574644,318.97332603445517,324.90773085957557,292.0708135680443
319.05913191495017,316.6223605670644,318.310179871911,324.90773085957557,292.0708135680443
318.4620520885859,316.03057873544844,317.6820815915812,324.90773085957557,292.0708135680443
317.90252926937404,315.4695438594769,317.0898249569616,324.90773085957557,292.0708135680443
318.33359772340816,315.720217598975,316.83708450456504,336.06686228621913,301.0686132842394
318.2490090766104,315.61802489170736,316.7165897520288,336.06686228621913,301.0686132842394
318.14728186255763,315.51462799134373,316.60746698166275,336.06686228621913,301.0686132842394
318.0504007785824,315.4173170817316,316.5048104560897,336.06686228621913,301.0686132842394
317.959034346692,315.32562585790123,316.4080561475512,336.06686228621913,301.0686132842394
317.8728994782779,315.23918997124895,316.31684498863007,336.06686228621913,301.0686132842394
317.7916984072438,315.1577054526027,316.2308585777276,336.06686228621913,301.0686132842394
317.7151470712876,315.08088692045,316.14979593109945,336.06686228621913,301.0686132842394
317.642979143516,315.00846709769644,316.073375015628,336.06686228621913,301.0686132842394
317.57494354380526,314.94019402656374,316.0013299538946,336.06686228621913,301.0686132842394
317.51080357383495,314.8758301824805,315.93341009847234,336.06686228621913,301.0686132842394
316.9089610962903,314.61763716308144,315.73470648369147,329.4953080346491,299.2544764209618
316.6615297248971,314.3945856494616,315.49451433430295,329.4953080346491,299.2544764209618
316.44496767580114,314.1789507783219,315.26632719638184,329.4953080346491,299.2544764209618
316.2416974405824,313.975072330276,315.0511364517361,329.4953080346491,299.2544764209618
316.0501331486291,313.7828454847949,314.8482862563843,329.4953080346491,299.2544764209618
315.8428135199299,314.6080144564073,314.80851329200493,327.99130492038074,312.8270472638507
315.83693772046513,314.67151484386636,314.8259796972323,327.99130492038074,312.8270472638507
315.85192870349573,314.6913553092053,314.8439427653493,327.99130492038074,312.8270472638507
315.8678115423296,314.7073057095517,314.8607893271666,327.99130492038074,312.8270472638507
315.88281055823796,314.7223585158014,314.87667407534116,327.99130492038074,312.8270472638507
315.89695535712303,314.7365528268811,314.8916525734948,327.99130492038074,312.8270472638507
315.910295519965,314.74993957617687,314.90577891575566,327.99130492038074,312.8270472638507
315.92287689386706,314.76256486808467,314.919101736011,327.99130492038074,312.8270472638507
315.934742628573,314.7744720196061,314.93166674059194,327.99130492038074,312.8270472638507
318.17824746582147,313.0515718266955,315.1027929010302,358.08868493733894,286.07645236537684
318.54047602986736,313.14056645946124,315.3372644330707,358.08868493733894,286.07645236537684
318.76311185471656,313.344793929741,315.56270582148613,358.08868493733894,286.07645236537684
319.32831236613885,315.4762524429931,316.1457832149082,360.42252022830934,311.44300499547256
319.01451396074054,314.5701352909975,316.39764668562566,350.4981800066751,290.92245853320384
319.074227089907,314.59572805627903,316.47438527430194,350.4981800066751,290.92245853320384
319.13733897027527,314.6570109473096,316.5411608507815,350.4981800066751,290.92245853320384
319.196422193312,314.7161970645211,316.60368718942584,350.4981800066751,290.92245853320384
319.2522140026147,314.77217544545755,316.662763107771,350.4981800066751,290.92245853320384
319.30481076421216,314.8249552637813,316.7184592238674,350.4981800066751,290.92245853320384
319.3543981117666,314.87471565506416,316.7709688254873,350.4981800066751,290.92245853320384
320.6379182876191,316.1277027583797,317.24624908080926,364.66206021536016,305.21376978438906
321.24861657987424,316.7315224941463,317.8574631260965,364.66206021536016,305.21376978438906
321.7993330539503,317.28334023852165,318.43924041875016,364.66206021536016,305.21376978438906
322.3176002387047,317.8033592296686,318.9879987993602,364.66206021536016,305.21376978438906
322.8061215201144,318.2935823161607,319.50530740692676,364.66206021536016,305.21376978438906
322.9144052958919,317.5405960577715,319.7361452506196,361.63744105376577,289.42363985570495
322.42297698902917,317.80049303849336,319.76950271152987,353.68087128934,292.94471298930904
322.38381766081835,317.8141724580921,319.76147481948715,353.68087128934,292.94471298930904
322.3731430512295,317.80693002966916,319.7521671584883,353.68087128934,292.94471298930904
322.3647947358212,317.7986344725156,319.74336693377955,353.68087128934,292.94471298930904
322.3569539674018,317.7907731645474,319.73506761074873,353.68087128934,292.94471298930904
322.34956170876916,317.78335622899436,319.7272402950218,353.68087128934,292.94471298930904
322.34259034601763,317.7763607187848,319.71985819347685,353.68087128934,292.94471298930904
322.33601559033025,317.769763045124,319.7128959913721,353.68087128934,292.94471298930904
322.32981482477595,317.76354064145613,319.7063298060238,353.68087128934,292.94471298930904
322.3239667669107,317.757672172363,319.700137111874,353.68087128934,292.94471298930904
322.31845135279406,317.752137507385,319.6942966644126,353.68087128934,292.94471298930904
321.8633532049354,319.1296654320156,319.81744179927,346.4159712956677,312.21607896388485
321.9641911984709,319.35505369765195,319.977390424399,346.4159712956677,312.21607896388485
320.79350558603716,318.2155770953767,319.67647239722976,331.4216694663394,296.94593695851813
320.3262964264882,317.75618234812384,319.2193037952251,331.4216694663394,296.94593695851813
319.9122065237159,317.3415221350709,318.78231242081995,331.4216694663394,296.94593695851813
319.5229111878848,316.9509195992859,318.37011072194343,331.4216694663394,296.94593695851813
319.90143637056195,317.7699521701828,318.3097393456451,339.4296342271345,311.7541962378557
319.9759287387501,317.8702522658689,318.37723259920404,339.4296342271345,311.7541962378557
321.27496055157366,317.82625109127923,318.6656405013154,355.10086227978235,308.3646517057268
321.6763314512989,318.1324128529707,319.02615859880996,355.10086227978235,308.3646517057268
322.004552152044,318.4551042045772,319.369724846486,355.10086227978235,308.3646517057268
322.31071840053426,318.76195413907647,319.6937205091366,355.10086227978235,308.3646517057268
322.59913248025055,319.05135605066596,319.99912126139594,355.10086227978235,308.3646517057268
321.03653185057163,318.37285820790345,319.7865705988856,333.1216331220647,298.42168711324285
320.5970398290749,318.00058808043775,319.39127048081787,333.1216331220647,298.42168711324285
321.26064668492916,318.4221293675391,319.33018049018165,345.13000565825166,307.3191731315969
321.35430721367374,318.4942800575438,319.39521778314787,345.13000565825166,307.3191731315969
321.41799317072105,318.55652088525574,319.4610174867984,345.13000565825166,307.3191731315969
321.47665789768325,318.6153208098917,319.5231080562943,345.13000565825166,307.3191731315969
321.53193703453013,318.67078880074035,319.58164279264946,345.13000565825166,307.3191731315969
321.5840518383495,318.7230852358231,319.6368286749933,345.13000565825166,307.3191731315969
321.63299563915683,318.7721998513752,319.6886568134008,345.13000565825166,307.3191731315969
321.6791556044935,318.81852093202923,319.73753706896986,345.13000565825166,307.3191731315969
319.95334021148267,317.9140392994578,319.2962443651123,323.9656326950062,297.3168813027587
319.31809838887466,317.34087543892105,318.6905005509249,323.9656326950062,297.3168813027587
322.31171915039556,317.06154300357065,318.83527695608035,368.24526536273777,295.4217368071654
322.8738954851285,317.3871991056267,319.2585741889516,368.24526536273777,295.4217368071654
323.2710230450466,317.7700672690455,319.66946142756143,368.24526536273777,295.4217368071654
322.45258762713576,317.35705414535585,319.70780913837825,354.23008507428654,286.7711253464604
323.64801523281596,318.4076542250431,320.0436909852993,369.6200983049298,300.1807804350714
324.1370589780037,318.8815472784628,320.5223713220395,369.6200983049298,300.1807804350714
324.57011534872163,319.31477745234,320.9792933108193,369.6200983049298,300.1807804350714
324.97717104216383,319.72317968145535,321.41028973308994,369.6200983049298,300.1807804350714
325.3608582361915,320.1082020305921,321.81658602874376,369.6200983049298,300.1807804350714
325.7225568627951,320.47116291717373,322.1996001007238,369.6200983049298,300.1807804350714
326.0635287936605,320.81332496563215,322.56066612390157,369.6200983049298,300.1807804350714
326.38496191197595,321.13588001337513,322.90104188203924,369.6200983049298,300.1807804350714
326.687975924922,321.43995166622204,323.221913063593,369.6200983049298,300.1807804350714
326.9736264580035,321.7265992337513,323.5243975037488,369.6200983049298,300.1807804350714
327.24290856814326,321.9968212460067,323.8095488999361,369.6200983049298,300.1807804350714
327.49676028192687,322.2515590036597,324.0783605583576,369.6200983049298,300.1807804350714
327.7360658645427,322.4916998583375,324.3317688555626,369.6200983049298,300.1807804350714
327.96165888510006,322.71808028863836,324.57065648440897,369.6200983049298,300.1807804350714
328.1743251687903,322.93148886259763,324.79585558020017,369.6200983049298,300.1807804350714
328.3748054890706,323.1326689392675,325.00815057152477,369.6200983049298,300.1807804350714
327.49986123899714,322.7832173299039,324.9195607035869,356.8440179667496,294.5781880726913
327.2751050361581,322.5991897617929,324.72404825355244,356.8440179667496,294.5781880726913
327.09494991842985,322.4212597422351,324.53541859950576,356.8440179667496,294.5781880726913
326.62873521679467,322.15162113076246,324.2845982399342,353.2221699090203,293.68272844622
324.3836348806437,322.257736385028,323.6933802549065,327.86224015418856,301.5090073031638
326.9335749685998,322.1171400245902,323.7076822190893,368.90596441929756,302.42878388385117
327.3452169363545,322.33268827882404,323.9943400144589,368.90596441929756,302.42878388385117
327.6187578165185,322.59399385280494,324.27565119190274,368.90596441929756,302.42878388385117
327.86970507920455,322.8450359162526,324.5409428204586,368.90596441929756,302.42878388385117
328.1060854403445,323.0821942824338,324.7912278873706,368.90596441929756,302.42878388385117
